Task_name,Id_number,Runtime_mod,Absorption_response,Other_response,Problem_response,Words_response,Sounds_response,Images_response,Past_response,Distracting_response,Focus_response,Intrusive_response,Deliberate_response,Detailed_response,Future_response,Emotion_response,Self_response,Knowledge_response,Gradient_1,Gradient_2,Gradient_3,Gradient_4,Gradient_5
GoNoGo_Task,subject_183,13,6.399999999999998,5.300000000000006,7.299999999999995,2.699999999999999,3.099999999999999,9.99999999999999,5.200000000000006,8.499999999999998,6.9999999999999964,5.800000000000015,6.900000000000011,6.999999999999996,3.7000000000000006,6.000000000000007,3.9,4.200000000000003,-0.169817561,0.05201047,0.031002936,-0.147224689,-0.111588999
Easy_Math_Task,subject_183,-9,8.799999999999986,3.0,6.799999999999997,6.599999999999995,4.600000000000007,5.900000000000004,5.0,4.000000000000013,7.800000000000008,1.7999999999999994,8.199999999999996,6.099999999999999,3.9000000000000017,6.599999999999994,7.300000000000006,8.0,0.019598666,0.159960465,-0.014416948,-0.077514379,-0.048953364
Easy_Math_Task,subject_183,-7,6.099999999999999,3.2999999999999994,6.699999999999996,6.899999999999994,5.900000000000011,5.20000000000001,4.299999999999999,5.000000000000014,7.900000000000004,4.100000000000001,6.899999999999994,7.3999999999999915,2.999999999999999,6.100000000000003,5.6999999999999975,7.899999999999992,0.019598666,0.159960465,-0.014416948,-0.077514379,-0.048953364
Easy_Math_Task,subject_183,-7,5.799999999999999,4.800000000000003,8.299999999999995,6.6999999999999975,6.6000000000000085,4.5,7.0,6.599999999999995,8.0,6.0,7.199999999999993,6.7999999999999945,6.900000000000011,6.099999999999998,4.3999999999999995,9.099999999999985,0.019598666,0.159960465,-0.014416948,-0.077514379,-0.048953364
Hard_Math_Task,subject_183,-10,7.300000000000006,5.100000000000002,5.799999999999999,7.0,6.999999999999994,5.1000000000000005,5.500000000000005,6.499999999999997,5.499999999999999,7.3000000000000025,7.699999999999991,8.399999999999988,3.3999999999999986,6.399999999999995,5.800000000000011,9.100000000000003,-0.078457467,0.308141529,0.225440393,-0.100786219,-0.159113885
Hard_Math_Task,subject_183,9,7.0,3.3999999999999995,6.800000000000004,4.0,6.300000000000013,5.100000000000003,3.0,8.0,8.0,6.700000000000008,8.0,7.199999999999993,4.0,6.0,6.300000000000006,7.499999999999994,-0.078457467,0.308141529,0.225440393,-0.100786219,-0.159113885
Hard_Math_Task,subject_183,-8,4.8000000000000025,9.0,4.900000000000002,5.600000000000005,5.9000000000000075,2.999999999999999,5.700000000000005,6.099999999999999,5.8,6.20000000000001,7.500000000000009,7.799999999999993,2.0,6.600000000000005,3.8000000000000167,8.600000000000005,-0.078457467,0.308141529,0.225440393,-0.100786219,-0.159113885
Movie_Task-incept,subject_184,6,9.400000000000002,7.8999999999999915,1.0,5.500000000000012,2.1999999999999984,6.900000000000011,1.0,7.700000000000008,5.0,4.200000000000003,5.3,5.0,3.300000000000002,5.300000000000002,1.0,6.399999999999996,-0.071676786,0.167172575,-0.311553447,0.016855175,0.110801794
Movie_Task-incept,subject_184,6,9.400000000000002,7.8999999999999915,1.0,5.500000000000012,2.1999999999999984,6.900000000000011,1.0,7.700000000000008,5.0,4.200000000000003,5.3,5.0,3.300000000000002,5.300000000000002,1.0,6.399999999999996,-0.071676786,0.167172575,-0.311553447,0.016855175,0.110801794
Movie_Task-bridge,subject_184,-11,1.0,10.0,1.0,1.0,2.300000000000012,5.899999999999997,1.0,5.000000000000014,5.000000000000011,1.0999999999999985,2.0,1.0,7.799999999999992,5.000000000000002,1.0,1.0,0.038746425,0.099305514,-0.366494178,0.006527394,0.223090865
Movie_Task-bridge,subject_184,-11,1.0,10.0,1.0,1.0,2.300000000000012,5.899999999999997,1.0,5.000000000000014,5.000000000000011,1.0999999999999985,2.0,1.0,7.799999999999992,5.000000000000002,1.0,1.0,0.038746425,0.099305514,-0.366494178,0.006527394,0.223090865
Finger_Tapping_Task,subject_184,-13,6.700000000000005,1.0,1.0,1.0,1.0,10.0,1.0,1.0,10.0,6.899999999999993,2.0999999999999974,1.0,7.0,5.20000000000001,5.700000000000005,1.0,-0.051850101,-0.118496874,0.105241372,-0.085116874,0.154315156
Finger_Tapping_Task,subject_184,10,6.700000000000005,1.0,1.0,5.500000000000001,1.0,5.800000000000011,5.999999999999999,4.700000000000017,6.999999999999995,6.600000000000012,6.900000000000004,6.199999999999999,6.000000000000011,2.800000000000016,10.0,6.1999999999999975,-0.051850101,-0.118496874,0.105241372,-0.085116874,0.154315156
Finger_Tapping_Task,subject_184,-6,5.599999999999999,1.0,6.100000000000007,4.10000000000001,1.0,6.000000000000011,5.899999999999997,7.699999999999993,6.299999999999997,6.799999999999996,6.9000000000000075,7.299999999999995,5.300000000000006,4.7000000000000135,7.799999999999992,5.6,-0.051850101,-0.118496874,0.105241372,-0.085116874,0.154315156
GoNoGo_Task,subject_184,-9,8.09999999999999,1.0,1.0,1.0,1.0,10.0,1.0,1.0,5.200000000000003,1.0,2.1999999999999984,5.000000000000001,5.699999999999998,5.000000000000003,1.0,1.0,-0.169817561,0.05201047,0.031002936,-0.147224689,-0.111588999
GoNoGo_Task,subject_184,6,4.300000000000017,1.0,4.700000000000006,1.0,1.0,6.4999999999999964,1.0,5.6000000000000005,5.700000000000008,3.0,3.0,2.5000000000000004,6.500000000000002,5.000000000000003,6.1,5.100000000000001,-0.169817561,0.05201047,0.031002936,-0.147224689,-0.111588999
GoNoGo_Task,subject_184,-8,7.099999999999996,1.0,7.299999999999994,1.0,1.0,5.799999999999997,5.6,5.100000000000003,5.000000000000003,5.200000000000002,3.800000000000013,5.900000000000015,5.1000000000000005,3.2999999999999994,4.500000000000002,6.400000000000006,-0.169817561,0.05201047,0.031002936,-0.147224689,-0.111588999
Easy_Math_Task,subject_184,9,6.199999999999997,1.0,6.399999999999997,1.0,1.0,1.0,4.200000000000001,3.5000000000000004,6.999999999999994,1.0,5.200000000000002,5.100000000000017,6.000000000000007,4.2,1.6999999999999984,10.0,0.019598666,0.159960465,-0.014416948,-0.077514379,-0.048953364
Easy_Math_Task,subject_184,10,8.399999999999991,1.0,7.999999999999991,1.0,1.0,1.0,8.199999999999996,8.0,3.1000000000000054,8.999999999999988,8.600000000000001,8.000000000000007,8.400000000000002,1.9999999999999982,8.199999999999989,7.800000000000008,0.019598666,0.159960465,-0.014416948,-0.077514379,-0.048953364
Easy_Math_Task,subject_184,11,6.30000000000001,1.0,4.100000000000003,1.0,1.0,1.0,6.900000000000004,8.0,6.399999999999995,7.8999999999999915,7.099999999999995,7.0,6.699999999999996,3.300000000000009,6.300000000000013,3.0,0.019598666,0.159960465,-0.014416948,-0.077514379,-0.048953364
Hard_Math_Task,subject_184,-15,2.700000000000005,1.0,7.3999999999999915,1.0,1.0,1.0,1.0,2.099999999999999,2.799999999999999,1.0,3.0,3.1000000000000125,1.0,5.000000000000001,1.0,2.2999999999999985,-0.078457467,0.308141529,0.225440393,-0.100786219,-0.159113885
Hard_Math_Task,subject_184,-8,1.9999999999999982,1.0,6.100000000000014,1.0,1.0,1.0,1.0,1.0,5.400000000000016,1.4999999999999993,3.9000000000000097,3.5000000000000164,2.000000000000001,4.700000000000003,1.0,2.200000000000001,-0.078457467,0.308141529,0.225440393,-0.100786219,-0.159113885
Hard_Math_Task,subject_184,-10,2.9000000000000017,1.0,3.000000000000009,1.0,1.0,1.0,3.0,2.3000000000000083,2.4000000000000083,2.6000000000000005,3.300000000000009,2.7000000000000157,2.599999999999998,2.900000000000001,2.100000000000008,2.000000000000001,-0.078457467,0.308141529,0.225440393,-0.100786219,-0.159113885
One-Back_Task,subject_184,13,2.100000000000008,1.0,2.2,1.0,1.0,2.600000000000012,1.0,1.0,2.999999999999999,2.000000000000001,2.100000000000001,1.1999999999999984,1.0,5.100000000000001,1.1999999999999993,1.0,-0.054175274,0.109761933,0.352458414,-0.112942158,-0.025580638
One-Back_Task,subject_184,8,1.0,1.0,1.0,1.0,1.0,1.0,1.800000000000001,1.200000000000001,2.100000000000015,1.8000000000000116,2.0,1.0,2.0000000000000115,5.100000000000001,1.700000000000001,1.3000000000000118,-0.054175274,0.109761933,0.352458414,-0.112942158,-0.025580638
One-Back_Task,subject_184,-14,1.7000000000000117,1.0,1.4999999999999976,1.0,1.0,1.7999999999999994,1.1000000000000152,2.4999999999999987,1.0999999999999994,2.0,2.500000000000005,2.100000000000008,1.0,5.100000000000001,1.0,1.3000000000000154,-0.054175274,0.109761933,0.352458414,-0.112942158,-0.025580638
Zero-Back_Task,subject_184,-5,1.0,1.0,2.2999999999999994,1.0,1.0,1.0,2.0,2.100000000000001,2.900000000000009,1.0,9.0,2.6000000000000156,1.2999999999999976,5.300000000000001,1.0,1.4999999999999976,0.002753698,0.071499126,0.236535868,-0.048768775,0.047644385
Zero-Back_Task,subject_184,-7,1.1,1.0,1.2000000000000117,1.0,1.0,1.0,1.5999999999999983,2.1999999999999984,1.0,1.0,2.6000000000000156,1.5000000000000115,1.0,5.1000000000000005,1.0,1.9999999999999982,0.002753698,0.071499126,0.236535868,-0.048768775,0.047644385
Zero-Back_Task,subject_184,-10,1.400000000000001,3.7000000000000095,1.0,1.0,1.0,1.0,1.0,2.200000000000001,1.2000000000000117,1.4000000000000046,1.3000000000000118,1.7999999999999998,1.4999999999999976,4.9,1.9,1.6000000000000152,0.002753698,0.071499126,0.236535868,-0.048768775,0.047644385
Memory_Task,subject_184,-15,3.8000000000000025,7.499999999999993,1.0,1.700000000000001,1.0,7.499999999999992,9.899999999999997,1.0,1.4999999999999993,3.0000000000000018,8.29999999999999,3.400000000000013,1.0,7.899999999999993,7.0,6.799999999999994,-0.016245814,0.004836931,-0.166685484,0.151508409,0.06937091
Memory_Task,subject_184,-10,3.600000000000013,1.0,1.900000000000008,1.0,1.0,7.9000000000000075,2.4000000000000012,2.900000000000016,7.199999999999996,3.4000000000000004,6.700000000000005,2.400000000000005,7.100000000000003,8.300000000000006,6.899999999999995,7.1,-0.016245814,0.004836931,-0.166685484,0.151508409,0.06937091
Memory_Task,subject_184,-12,3.8000000000000007,3.5000000000000164,4.00000000000001,1.000000000000001,4.00000000000001,1.3000000000000118,2.4000000000000004,2.0,2.600000000000012,2.2000000000000046,7.599999999999998,3.1000000000000125,5.400000000000013,7.299999999999999,5.899999999999999,4.400000000000003,-0.016245814,0.004836931,-0.166685484,0.151508409,0.06937091
Reading_Task,subject_184,10,1.4999999999999984,2.2,1.0,1.0,1.0,5.300000000000002,4.700000000000006,1.4999999999999976,4.100000000000017,2.2000000000000153,3.2999999999999994,2.300000000000012,1.0,5.200000000000002,1.0,5.899999999999997,-0.102151252,-0.02267263,-0.26553856,0.039239296,0.034607611
Reading_Task,subject_184,14,2.0999999999999974,3.5000000000000164,3.6999999999999997,1.0,1.0,6.899999999999997,2.700000000000005,2.0000000000000044,3.8000000000000167,3.200000000000002,4.700000000000003,4.700000000000003,3.000000000000009,5.400000000000016,2.0,4.100000000000001,-0.102151252,-0.02267263,-0.26553856,0.039239296,0.034607611
Reading_Task,subject_184,-11,2.5000000000000013,1.0,2.600000000000005,3.600000000000006,1.0000000000000047,4.000000000000017,2.0999999999999974,3.600000000000006,2.999999999999999,3.300000000000002,3.2999999999999994,1.0,3.2000000000000055,3.100000000000002,4.00000000000001,3.000000000000001,-0.102151252,-0.02267263,-0.26553856,0.039239296,0.034607611
You_Task,subject_184,10,4.0,1.0,1.0,1.0,1.0,1.3000000000000003,6.800000000000008,2.0000000000000115,4.700000000000006,3.0,7.100000000000003,4.6000000000000005,3.8000000000000167,4.000000000000006,10.0,8.399999999999991,-0.021150619,-0.040841849,-0.078681229,0.11023981,0.129910408
You_Task,subject_184,12,1.7999999999999994,1.0,3.600000000000006,1.0,1.0,1.0,6.599999999999996,3.3000000000000127,2.099999999999999,3.100000000000002,4.400000000000014,2.7,5.30000000000001,5.400000000000016,10.0,5.7,-0.021150619,-0.040841849,-0.078681229,0.11023981,0.129910408
You_Task,subject_184,-14,3.100000000000016,1.0,3.2000000000000055,1.0,1.0,2.999999999999999,6.500000000000009,3.200000000000016,2.3999999999999995,2.1999999999999984,5.30000000000001,3.8000000000000007,7.199999999999993,5.8,9.0,5.999999999999998,-0.021150619,-0.040841849,-0.078681229,0.11023981,0.129910408
Friend_Task,subject_184,11,1.9999999999999991,10.0,1.0,2.6000000000000156,1.0,2.200000000000001,6.399999999999999,2.3000000000000047,2.400000000000005,2.0000000000000044,8.399999999999991,4.0,6.799999999999995,8.799999999999988,2.3999999999999977,5.600000000000016,0.05335777,-0.029923705,-0.10770592,0.040008621,0.124890218
Friend_Task,subject_184,7,3.0000000000000018,10.0,1.0,2.600000000000012,6.900000000000004,2.799999999999998,6.000000000000007,2.4999999999999987,6.600000000000001,3.0000000000000124,3.0,2.3000000000000047,6.999999999999994,8.899999999999986,7.200000000000003,6.400000000000009,0.05335777,-0.029923705,-0.10770592,0.040008621,0.124890218
Friend_Task,subject_184,10,3.7000000000000024,10.0,1.2000000000000002,7.499999999999992,3.5000000000000058,1.0,3.700000000000013,7.700000000000001,8.099999999999989,2.700000000000012,6.4999999999999964,3.8000000000000167,6.7999999999999945,3.0,3.2000000000000055,2.599999999999998,0.05335777,-0.029923705,-0.10770592,0.040008621,0.124890218
Two-Back_Task-faces,subject_184,12,3.4000000000000057,3.300000000000009,2.200000000000001,2.0,1.000000000000001,5.999999999999998,2.800000000000005,3.0,3.6000000000000023,4.100000000000014,4.2000000000000135,1.0000000000000002,4.000000000000001,5.200000000000002,1.0,3.7000000000000024,0.041169565,0.307960139,0.254058783,-0.151804839,-0.118959976
Two-Back_Task-faces,subject_184,-5,1.8999999999999975,5.700000000000015,1.4000000000000001,1.4999999999999984,1.0,6.300000000000006,2.6000000000000005,3.100000000000002,1.5000000000000009,2.2999999999999994,1.7999999999999976,1.4999999999999993,2.0,5.500000000000009,1.0,2.5000000000000155,0.041169565,0.307960139,0.254058783,-0.151804839,-0.118959976
Two-Back_Task-scenes,subject_184,-9,2.4000000000000012,1.0,1.0,1.0,1.0,5.100000000000014,2.200000000000008,3.100000000000001,1.7999999999999994,2.8000000000000123,5.500000000000016,2.5000000000000155,2.4000000000000012,2.0999999999999974,1.0,2.000000000000001,-0.012657018,0.377850234,0.235790187,-0.132261081,-0.16764315
Two-Back_Task-scenes,subject_184,-13,2.0999999999999983,1.0,1.0,1.0,3.2000000000000126,6.200000000000006,2.2,3.000000000000016,1.0,1.6,2.3000000000000047,1.9000000000000115,2.5999999999999988,4.800000000000007,1.0,2.9000000000000052,-0.012657018,0.377850234,0.235790187,-0.132261081,-0.16764315
Easy_Math_Task,subject_185,-9,10.0,3.100000000000002,8.29999999999999,10.0,2.9,1.0,4.300000000000001,3.700000000000006,10.0,1.0999999999999976,8.399999999999988,6.6999999999999975,9.299999999999988,8.100000000000003,10.0,10.0,0.019598666,0.159960465,-0.014416948,-0.077514379,-0.048953364
Easy_Math_Task,subject_185,5,10.0,1.0,2.799999999999998,10.0,1.0,1.0,2.0,6.100000000000014,9.999999999999993,1.0,9.0,6.099999999999996,5.000000000000011,8.79999999999999,10.0,10.0,0.019598666,0.159960465,-0.014416948,-0.077514379,-0.048953364
Easy_Math_Task,subject_185,-6,9.399999999999988,1.0,2.3000000000000047,10.0,1.0,1.0,1.2000000000000153,7.400000000000009,10.0,1.0,7.700000000000005,5.200000000000001,1.8,7.100000000000003,8.399999999999999,9.499999999999995,0.019598666,0.159960465,-0.014416948,-0.077514379,-0.048953364
Hard_Math_Task,subject_185,-13,10.0,1.0,8.999999999999986,9.199999999999987,1.0,1.0,1.0,3.800000000000001,10.0,1.0,4.6,6.600000000000001,1.0,7.20000000000001,8.899999999999988,9.699999999999987,-0.078457467,0.308141529,0.225440393,-0.100786219,-0.159113885
Hard_Math_Task,subject_185,6,10.0,1.0,10.0,8.699999999999987,1.0,1.0,1.1000000000000116,4.400000000000003,9.999999999999982,1.0,10.0,5.30000000000001,1.0,7.599999999999991,9.099999999999987,10.0,-0.078457467,0.308141529,0.225440393,-0.100786219,-0.159113885
Hard_Math_Task,subject_185,-13,10.0,1.0,9.399999999999986,8.799999999999986,1.0,1.0,1.0,4.600000000000001,10.0,1.0,4.900000000000011,7.299999999999993,1.0,3.9000000000000026,9.499999999999988,10.0,-0.078457467,0.308141529,0.225440393,-0.100786219,-0.159113885
Zero-Back_Task,subject_185,10,8.300000000000006,1.0,3.4000000000000012,9.699999999999998,1.0,1.0,1.0,7.099999999999995,7.799999999999991,1.0,5.799999999999998,6.299999999999996,1.0,5.299999999999999,8.599999999999989,6.700000000000005,0.002753698,0.071499126,0.236535868,-0.048768775,0.047644385
Zero-Back_Task,subject_185,-10,9.199999999999989,1.0,4.700000000000003,9.100000000000003,1.0,1.0,1.0,5.200000000000006,8.9,1.0,8.400000000000006,6.299999999999997,1.0,7.800000000000008,7.9999999999999964,7.699999999999992,0.002753698,0.071499126,0.236535868,-0.048768775,0.047644385
Zero-Back_Task,subject_185,11,7.699999999999991,5.600000000000012,3.3999999999999986,8.400000000000006,1.4000000000000117,1.0,1.0,4.800000000000003,7.299999999999993,1.0,7.000000000000007,6.899999999999995,5.000000000000002,6.200000000000006,7.600000000000005,8.69999999999999,0.002753698,0.071499126,0.236535868,-0.048768775,0.047644385
One-Back_Task,subject_185,12,10.0,1.0,10.0,10.0,1.0,1.0,1.0,5.200000000000006,9.199999999999996,1.0,7.799999999999994,7.999999999999989,7.0000000000000036,6.399999999999997,8.49999999999999,10.0,-0.054175274,0.109761933,0.352458414,-0.112942158,-0.025580638
One-Back_Task,subject_185,-7,9.199999999999989,1.0,8.199999999999989,10.0,1.0,1.0,1.0,3.6999999999999997,10.0,1.0,8.299999999999992,7.20000000000001,7.799999999999992,6.400000000000013,7.299999999999995,10.0,-0.054175274,0.109761933,0.352458414,-0.112942158,-0.025580638
One-Back_Task,subject_185,8,9.199999999999985,6.600000000000005,8.0,10.0,1.0,1.0,5.200000000000001,7.299999999999992,10.0,1.0,7.299999999999994,7.299999999999993,9.399999999999988,7.700000000000008,8.999999999999988,10.0,-0.054175274,0.109761933,0.352458414,-0.112942158,-0.025580638
Two-Back_Task-scenes,subject_185,-11,8.700000000000005,1.0,2.900000000000016,10.0,1.0,1.0,6.999999999999993,10.0,8.999999999999986,1.0,3.3999999999999986,2.400000000000005,3.800000000000006,1.9000000000000044,8.699999999999989,7.10000000000001,-0.012657018,0.377850234,0.235790187,-0.132261081,-0.16764315
